"","n","std_dev","ula","lla","LoA_width","upper_95CI_bias","lower_95CI_bias","width_95CI_bias","ula_conf_u","ula_conf_l","ula_width","lla_conf_u","lla_conf_l","lla_width"
"846",39,16,31.36,-31.36,62.72,2.02439416391197,-2.02439416391197,4.04878832782394,40.3434547196734,22.3765452803266,17.9669094393468,-22.3765452803266,-40.3434547196734,17.9669094393468
"847",40,16,31.36,-31.36,62.72,2.02269092003676,-2.02269092003676,4.04538184007352,40.2229875501201,22.4970124498799,17.7259751002402,-22.4970124498799,-40.2229875501201,17.7259751002402
"848",41,16,31.36,-31.36,62.72,2.02107539030627,-2.02107539030627,4.04215078061255,40.1072430823014,22.6127569176986,17.4944861646028,-22.6127569176986,-40.1072430823014,17.4944861646028
"849",42,16,31.36,-31.36,62.72,2.01954097044138,-2.01954097044138,4.03908194088275,39.995920445651,22.724079554349,17.2718408913019,-22.724079554349,-39.995920445651,17.2718408913019
"850",43,16,31.36,-31.36,62.72,2.01808170281844,-2.01808170281844,4.03616340563689,39.8887449485712,22.8312550514288,17.0574898971423,-22.8312550514288,-39.8887449485712,17.0574898971423
"851",44,16,31.36,-31.36,62.72,2.01669219922782,-2.01669219922782,4.03338439845565,39.7854652198173,22.9345347801827,16.8509304396346,-22.9345347801827,-39.7854652198173,16.8509304396346
"852",45,16,31.36,-31.36,62.72,2.01536757444376,-2.01536757444376,4.03073514888753,39.6858507224609,23.0341492775391,16.6517014449219,-23.0341492775391,-39.6858507224609,16.6517014449219
"853",46,16,31.36,-31.36,62.72,2.01410338888085,-2.01410338888085,4.02820677776169,39.5896895843591,23.1303104156409,16.4593791687182,-23.1303104156409,-39.5896895843591,16.4593791687182
"854",47,16,31.36,-31.36,62.72,2.01289559891943,-2.01289559891943,4.02579119783886,39.4967866985744,23.2232133014256,16.2735733971488,-23.2232133014256,-39.4967866985744,16.2735733971488
"855",48,16,31.36,-31.36,62.72,2.01174051372977,-2.01174051372977,4.02348102745953,39.4069620549191,23.3130379450809,16.0939241098381,-23.3130379450809,-39.4069620549191,16.0939241098381
"856",49,16,31.36,-31.36,62.72,2.01063475762423,-2.01063475762423,4.02126951524846,39.3200492701008,23.3999507298992,15.9200985402016,-23.3999507298992,-39.3200492701008,15.9200985402016
"857",50,16,31.36,-31.36,62.72,2.00957523712924,-2.00957523712924,4.01915047425848,39.2358942891186,23.4841057108814,15.7517885782373,-23.4841057108814,-39.2358942891186,15.7517885782373
"858",51,16,31.36,-31.36,62.72,2.00855911210076,-2.00855911210076,4.01711822420152,39.1543542348125,23.5656457651875,15.588708469625,-23.5656457651875,-39.1543542348125,15.588708469625
"859",52,16,31.36,-31.36,62.72,2.00758377031584,-2.00758377031584,4.01516754063167,39.0752963859935,23.6447036140065,15.4305927719871,-23.6447036140065,-39.0752963859935,15.4305927719871
"860",53,16,31.36,-31.36,62.72,2.00664680506169,-2.00664680506169,4.01329361012338,38.998597267506,23.721402732494,15.277194535012,-23.721402732494,-38.998597267506,15.277194535012
"861",54,16,31.36,-31.36,62.72,2.00574599531787,-2.00574599531787,4.01149199063574,38.9241418380108,23.7958581619892,15.1282836760216,-23.7958581619892,-38.9241418380108,15.1282836760216
"862",55,16,31.36,-31.36,62.72,2.00487928818806,-2.00487928818806,4.00975857637611,38.8518227633234,23.8681772366766,14.9836455266468,-23.8681772366766,-38.8518227633234,14.9836455266468
"863",56,16,31.36,-31.36,62.72,2.00404478328915,-2.00404478328915,4.00808956657829,38.7815397648537,23.9384602351463,14.8430795297073,-23.9384602351463,-38.7815397648537,14.8430795297073
"864",57,16,31.36,-31.36,62.72,2.00324071884787,-2.00324071884787,4.00648143769574,38.713199034142,24.006800965858,14.706398068284,-24.006800965858,-38.713199034142,14.706398068284
"865",58,16,31.36,-31.36,62.72,2.00246545929101,-2.00246545929101,4.00493091858201,38.6467127057096,24.0732872942904,14.5734254114193,-24.0732872942904,-38.6467127057096,14.5734254114193
"866",59,16,31.36,-31.36,62.72,2.00171748414524,-2.00171748414524,4.00343496829047,38.5819983814796,24.1380016185204,14.4439967629592,-24.1380016185204,-38.5819983814796,14.4439967629592
"867",60,16,31.36,-31.36,62.72,2.00099537808827,-2.00099537808827,4.00199075617653,38.5189787009092,24.2010212990908,14.3179574018184,-24.2010212990908,-38.5189787009092,14.3179574018184
"868",10,17,33.32,-33.32,66.64,2.2621571627982,-2.2621571627982,4.52431432559641,54.3835866136699,12.2564133863301,42.1271732273398,-12.2564133863301,-54.3835866136699,42.1271732273398
"869",11,17,33.32,-33.32,66.64,2.22813885198627,-2.22813885198627,4.45627770397255,53.1013286133771,13.5386713866229,39.5626572267542,-13.5386713866229,-53.1013286133771,39.5626572267542
"870",12,17,33.32,-33.32,66.64,2.20098516009164,-2.20098516009164,4.40197032018328,52.0283738607789,14.6116261392211,37.4167477215579,-14.6116261392211,-52.0283738607789,37.4167477215579
"871",13,17,33.32,-33.32,66.64,2.17881282966723,-2.17881282966723,4.35762565933446,51.113353070974,15.526646929026,35.586706141948,-15.526646929026,-51.113353070974,35.586706141948
"872",14,17,33.32,-33.32,66.64,2.16036865646279,-2.16036865646279,4.32073731292558,50.3209581631109,16.3190418368891,34.0019163262219,-16.3190418368891,-50.3209581631109,34.0019163262219
"873",15,17,33.32,-33.32,66.64,2.1447866879178,-2.1447866879178,4.28957337583561,49.6260220268308,17.0139779731692,32.6120440536617,-17.0139779731692,-49.6260220268308,32.6120440536617
"874",16,17,33.32,-33.32,66.64,2.13144954555978,-2.13144954555978,4.26289909111955,49.0100603533863,17.6299396466137,31.3801207067726,-17.6299396466137,-49.0100603533863,31.3801207067726
"875",17,17,33.32,-33.32,66.64,2.11990529922125,-2.11990529922125,4.23981059844251,48.4591519696773,18.1808480303227,30.2783039393546,-18.1808480303227,-48.4591519696773,30.2783039393546
"876",18,17,33.32,-33.32,66.64,2.10981557783332,-2.10981557783332,4.21963115566663,47.9625862483561,18.6774137516439,29.2851724967123,-18.6774137516439,-47.9625862483561,29.2851724967123
"877",19,17,33.32,-33.32,66.64,2.10092204024104,-2.10092204024104,4.20184408048208,47.5119700320489,19.1280299679512,28.3839400640977,-19.1280299679512,-47.5119700320489,28.3839400640977
"878",20,17,33.32,-33.32,66.64,2.09302405440831,-2.09302405440831,4.18604810881662,47.1006204200893,19.5393795799107,27.5612408401787,-19.5393795799107,-47.1006204200893,27.5612408401787
"879",21,17,33.32,-33.32,66.64,2.08596344726586,-2.08596344726586,4.17192689453173,46.72314127606,19.91685872394,26.80628255212,-19.91685872394,-46.72314127606,26.80628255212
"880",22,17,33.32,-33.32,66.64,2.07961384472768,-2.07961384472768,4.15922768945536,46.3751212092484,20.2648787907516,26.1102424184969,-20.2648787907516,-46.3751212092484,26.1102424184969
"881",23,17,33.32,-33.32,66.64,2.07387306790403,-2.07387306790403,4.14774613580805,46.0529139020326,20.5870860979674,25.4658278040652,-20.5870860979674,-46.0529139020326,25.4658278040652
"882",24,17,33.32,-33.32,66.64,2.06865761041905,-2.06865761041905,4.1373152208381,45.753475506384,20.886524493616,24.866951012768,-20.886524493616,-45.753475506384,24.866951012768
"883",25,17,33.32,-33.32,66.64,2.06389856162803,-2.06389856162803,4.12779712325605,45.4742423793874,21.1657576206126,24.3084847587748,-21.1657576206126,-45.4742423793874,24.3084847587748
"884",26,17,33.32,-33.32,66.64,2.0595385527533,-2.0595385527533,4.1190771055066,45.2130378415116,21.4269621584884,23.7860756830232,-21.4269621584884,-45.2130378415116,23.7860756830232
"885",27,17,33.32,-33.32,66.64,2.05552943864287,-2.05552943864287,4.11105887728575,44.9680001523096,21.6719998476904,23.2960003046192,-21.6719998476904,-44.9680001523096,23.2960003046192
"886",28,17,33.32,-33.32,66.64,2.05183051648029,-2.05183051648029,4.10366103296057,44.7375262239179,21.9024737760821,22.8350524478359,-21.9024737760821,-44.7375262239179,22.8350524478359
"887",29,17,33.32,-33.32,66.64,2.04840714179524,-2.04840714179524,4.09681428359049,44.5202271631667,22.1197728368333,22.4004543263334,-22.1197728368333,-44.5202271631667,22.4004543263334
"888",30,17,33.32,-33.32,66.64,2.0452296421327,-2.0452296421327,4.09045928426541,44.3148928122917,22.3251071877083,21.9897856245834,-22.3251071877083,-44.3148928122917,21.9897856245834
"889",31,17,33.32,-33.32,66.64,2.04227245630124,-2.04227245630124,4.08454491260248,44.1204632117805,22.5195367882195,21.6009264235609,-22.5195367882195,-44.1204632117805,21.6009264235609
"890",32,17,33.32,-33.32,66.64,2.03951344639641,-2.03951344639641,4.07902689279282,43.9360054428348,22.7039945571652,21.2320108856696,-22.7039945571652,-43.9360054428348,21.2320108856696
"891",33,17,33.32,-33.32,66.64,2.0369333434601,-2.0369333434601,4.0738666869202,43.7606946904329,22.8793053095671,20.8813893808658,-22.8793053095671,-43.7606946904329,20.8813893808658
"892",34,17,33.32,-33.32,66.64,2.03451529744934,-2.03451529744934,4.06903059489868,43.5937986468814,23.0462013531186,20.5475972937628,-23.0462013531186,-43.5937986468814,20.5475972937628
"893",35,17,33.32,-33.32,66.64,2.03224450931772,-2.03224450931772,4.06448901863544,43.4346645809513,23.2053354190487,20.2293291619027,-23.2053354190487,-43.4346645809513,20.2293291619027
"894",36,17,33.32,-33.32,66.64,2.03010792825034,-2.03010792825034,4.06021585650068,43.2827085503043,23.3572914496957,19.9254171006086,-23.3572914496957,-43.2827085503043,19.9254171006086
"895",37,17,33.32,-33.32,66.64,2.02809400098045,-2.02809400098045,4.0561880019609,43.1374063495582,23.5025936504418,19.6348126991164,-23.5025936504418,-43.1374063495582,19.6348126991164
"896",38,17,33.32,-33.32,66.64,2.02619246302911,-2.02619246302911,4.05238492605822,42.9982858732748,23.6417141267252,19.3565717465497,-23.6417141267252,-42.9982858732748,19.3565717465497
"897",39,17,33.32,-33.32,66.64,2.02439416391197,-2.02439416391197,4.04878832782394,42.864920639653,23.775079360347,19.089841279306,-23.775079360347,-42.864920639653,19.089841279306
"898",40,17,33.32,-33.32,66.64,2.02269092003676,-2.02269092003676,4.04538184007352,42.7369242720026,23.9030757279974,18.8338485440052,-23.9030757279974,-42.7369242720026,18.8338485440052
"899",41,17,33.32,-33.32,66.64,2.02107539030627,-2.02107539030627,4.04215078061255,42.6139457749453,24.0260542250547,18.5878915498905,-24.0260542250547,-42.6139457749453,18.5878915498905
"900",42,17,33.32,-33.32,66.64,2.01954097044138,-2.01954097044138,4.03908194088275,42.4956654735041,24.1443345264959,18.3513309470083,-24.1443345264959,-42.4956654735041,18.3513309470083
"901",43,17,33.32,-33.32,66.64,2.01808170281844,-2.01808170281844,4.03616340563689,42.3817915078569,24.2582084921431,18.1235830157137,-24.2582084921431,-42.3817915078569,18.1235830157137
"902",44,17,33.32,-33.32,66.64,2.01669219922782,-2.01669219922782,4.03338439845565,42.2720567960559,24.3679432039441,17.9041135921118,-24.3679432039441,-42.2720567960559,17.9041135921118
"903",45,17,33.32,-33.32,66.64,2.01536757444376,-2.01536757444376,4.03073514888753,42.1662163926147,24.4737836073853,17.6924327852295,-24.4737836073853,-42.1662163926147,17.6924327852295
"904",46,17,33.32,-33.32,66.64,2.01410338888085,-2.01410338888085,4.02820677776169,42.0640451833816,24.5759548166184,17.4880903667631,-24.5759548166184,-42.0640451833816,17.4880903667631
"905",47,17,33.32,-33.32,66.64,2.01289559891943,-2.01289559891943,4.02579119783886,41.9653358672353,24.6746641327647,17.2906717344706,-24.6746641327647,-41.9653358672353,17.2906717344706
"906",48,17,33.32,-33.32,66.64,2.01174051372977,-2.01174051372977,4.02348102745953,41.8698971833515,24.7701028166485,17.099794366703,-24.7701028166485,-41.8698971833515,17.099794366703
"907",49,17,33.32,-33.32,66.64,2.01063475762423,-2.01063475762423,4.02126951524846,41.7775523494821,24.8624476505179,16.9151046989642,-24.8624476505179,-41.7775523494821,16.9151046989642
"908",50,17,33.32,-33.32,66.64,2.00957523712924,-2.00957523712924,4.01915047425848,41.6881376821885,24.9518623178115,16.7362753643771,-24.9518623178115,-41.6881376821885,16.7362753643771
"909",51,17,33.32,-33.32,66.64,2.00855911210076,-2.00855911210076,4.01711822420152,41.6015013744883,25.0384986255117,16.5630027489765,-25.0384986255117,-41.6015013744883,16.5630027489765
"910",52,17,33.32,-33.32,66.64,2.00758377031584,-2.00758377031584,4.01516754063167,41.5175024101181,25.1224975898819,16.3950048202363,-25.1224975898819,-41.5175024101181,16.3950048202363
"911",53,17,33.32,-33.32,66.64,2.00664680506169,-2.00664680506169,4.01329361012338,41.4360095967251,25.2039904032749,16.2320191934503,-25.2039904032749,-41.4360095967251,16.2320191934503
"912",54,17,33.32,-33.32,66.64,2.00574599531787,-2.00574599531787,4.01149199063574,41.3569007028865,25.2830992971135,16.073801405773,-25.2830992971135,-41.3569007028865,16.073801405773
"913",55,17,33.32,-33.32,66.64,2.00487928818806,-2.00487928818806,4.00975857637611,41.2800616860311,25.3599383139689,15.9201233720622,-25.3599383139689,-41.2800616860311,15.9201233720622
"914",56,17,33.32,-33.32,66.64,2.00404478328915,-2.00404478328915,4.00808956657829,41.205386000157,25.434613999843,15.7707720003141,-25.434613999843,-41.205386000157,15.7707720003141
"915",57,17,33.32,-33.32,66.64,2.00324071884787,-2.00324071884787,4.00648143769574,41.1327739737759,25.5072260262241,15.6255479475518,-25.5072260262241,-41.1327739737759,15.6255479475518
"916",58,17,33.32,-33.32,66.64,2.00246545929101,-2.00246545929101,4.00493091858201,41.0621322498165,25.5778677501835,15.484264499633,-25.5778677501835,-41.0621322498165,15.484264499633
"917",59,17,33.32,-33.32,66.64,2.00171748414524,-2.00171748414524,4.00343496829047,40.9933732803221,25.6466267196779,15.3467465606441,-25.6466267196779,-40.9933732803221,15.3467465606441
"918",60,17,33.32,-33.32,66.64,2.00099537808827,-2.00099537808827,4.00199075617653,40.926414869716,25.713585130284,15.2128297394321,-25.713585130284,-40.926414869716,15.2128297394321
"919",10,18,35.28,-35.28,70.56,2.2621571627982,-2.2621571627982,4.52431432559641,57.5826211203563,12.9773788796437,44.6052422407127,-12.9773788796437,-57.5826211203563,44.6052422407127
"920",11,18,35.28,-35.28,70.56,2.22813885198627,-2.22813885198627,4.45627770397255,56.2249361788699,14.3350638211301,41.8898723577397,-14.3350638211301,-56.2249361788699,41.8898723577397
"921",12,18,35.28,-35.28,70.56,2.20098516009164,-2.20098516009164,4.40197032018328,55.0888664408248,15.4711335591753,39.6177328816495,-15.4711335591753,-55.0888664408248,39.6177328816495
"922",13,18,35.28,-35.28,70.56,2.17881282966723,-2.17881282966723,4.35762565933446,54.1200208986784,16.4399791013216,37.6800417973567,-16.4399791013216,-54.1200208986784,37.6800417973567
"923",14,18,35.28,-35.28,70.56,2.16036865646279,-2.16036865646279,4.32073731292558,53.2810145256469,17.2789854743531,36.0020290512938,-17.2789854743531,-53.2810145256469,36.0020290512938
"924",15,18,35.28,-35.28,70.56,2.1447866879178,-2.1447866879178,4.28957337583561,52.545199793115,18.014800206885,34.53039958623,-18.014800206885,-52.545199793115,34.53039958623
"925",16,18,35.28,-35.28,70.56,2.13144954555978,-2.13144954555978,4.26289909111955,51.8930050800561,18.6669949199439,33.2260101601121,-18.6669949199439,-51.8930050800561,33.2260101601121
"926",17,18,35.28,-35.28,70.56,2.11990529922125,-2.11990529922125,4.23981059844251,51.3096903208348,19.2503096791652,32.0593806416696,-19.2503096791652,-51.3096903208348,32.0593806416696
"927",18,18,35.28,-35.28,70.56,2.10981557783332,-2.10981557783332,4.21963115566663,50.7839148512006,19.7760851487994,31.0078297024012,-19.7760851487994,-50.7839148512006,31.0078297024012
"928",19,18,35.28,-35.28,70.56,2.10092204024104,-2.10092204024104,4.20184408048208,50.30679179864,20.25320820136,30.0535835972799,-20.25320820136,-50.30679179864,30.0535835972799
"929",20,18,35.28,-35.28,70.56,2.09302405440831,-2.09302405440831,4.18604810881662,49.8712451506828,20.6887548493172,29.1824903013657,-20.6887548493172,-49.8712451506828,29.1824903013657
"930",21,18,35.28,-35.28,70.56,2.08596344726586,-2.08596344726586,4.17192689453173,49.4715613511224,21.0884386488776,28.3831227022447,-21.0884386488776,-49.4715613511224,28.3831227022447
"931",22,18,35.28,-35.28,70.56,2.07961384472768,-2.07961384472768,4.15922768945536,49.1030695156748,21.4569304843252,27.6461390313496,-21.4569304843252,-49.1030695156748,27.6461390313496
"932",23,18,35.28,-35.28,70.56,2.07387306790403,-2.07387306790403,4.14774613580805,48.7619088374463,21.7980911625537,26.9638176748926,-21.7980911625537,-48.7619088374463,26.9638176748926
"933",24,18,35.28,-35.28,70.56,2.06865761041905,-2.06865761041905,4.1373152208381,48.4448564185242,22.1151435814758,26.3297128370484,-22.1151435814758,-48.4448564185242,26.3297128370484
"934",25,18,35.28,-35.28,70.56,2.06389856162803,-2.06389856162803,4.12779712325605,48.149197813469,22.410802186531,25.7383956269381,-22.410802186531,-48.149197813469,25.7383956269381
"935",26,18,35.28,-35.28,70.56,2.0595385527533,-2.0595385527533,4.1190771055066,47.872628302777,22.687371697223,25.1852566055539,-22.687371697223,-47.872628302777,25.1852566055539
"936",27,18,35.28,-35.28,70.56,2.05552943864287,-2.05552943864287,4.11105887728575,47.6131766318572,22.9468233681428,24.6663532637145,-22.9468233681428,-47.6131766318572,24.6663532637145
"937",28,18,35.28,-35.28,70.56,2.05183051648029,-2.05183051648029,4.10366103296057,47.3691454135602,23.1908545864398,24.1782908271203,-23.1908545864398,-47.3691454135602,24.1782908271203
"938",29,18,35.28,-35.28,70.56,2.04840714179524,-2.04840714179524,4.09681428359049,47.1390640551177,23.4209359448823,23.7181281102354,-23.4209359448823,-47.1390640551177,23.7181281102354
"939",30,18,35.28,-35.28,70.56,2.0452296421327,-2.0452296421327,4.09045928426541,46.9216512130148,23.6383487869852,23.2833024260295,-23.6383487869852,-46.9216512130148,23.2833024260295
"940",31,18,35.28,-35.28,70.56,2.04227245630124,-2.04227245630124,4.08454491260248,46.7157845771793,23.8442154228207,22.8715691543586,-23.8442154228207,-46.7157845771793,22.8715691543586
"941",32,18,35.28,-35.28,70.56,2.03951344639641,-2.03951344639641,4.07902689279282,46.5204763512368,24.0395236487632,22.4809527024737,-24.0395236487632,-46.5204763512368,22.4809527024737
"942",33,18,35.28,-35.28,70.56,2.0369333434601,-2.0369333434601,4.0738666869202,46.3348532016348,24.2251467983652,22.1097064032697,-24.2251467983652,-46.3348532016348,22.1097064032697
"943",34,18,35.28,-35.28,70.56,2.03451529744934,-2.03451529744934,4.06903059489868,46.1581397437568,24.4018602562432,21.7562794875135,-24.4018602562432,-46.1581397437568,21.7562794875135
"944",35,18,35.28,-35.28,70.56,2.03224450931772,-2.03224450931772,4.06448901863544,45.9896448504191,24.5703551495809,21.4192897008381,-24.5703551495809,-45.9896448504191,21.4192897008381
"945",36,18,35.28,-35.28,70.56,2.03010792825034,-2.03010792825034,4.06021585650068,45.828750229734,24.731249770266,21.0975004594679,-24.731249770266,-45.828750229734,21.0975004594679
"946",37,18,35.28,-35.28,70.56,2.02809400098045,-2.02809400098045,4.0561880019609,45.6749008407087,24.8850991592913,20.7898016814173,-24.8850991592913,-45.6749008407087,20.7898016814173
"947",38,18,35.28,-35.28,70.56,2.02619246302911,-2.02619246302911,4.05238492605822,45.5275968069969,25.0324031930031,20.4951936139938,-25.0324031930031,-45.5275968069969,20.4951936139938
"948",39,18,35.28,-35.28,70.56,2.02439416391197,-2.02439416391197,4.04878832782394,45.3863865596326,25.1736134403674,20.2127731192652,-25.1736134403674,-45.3863865596326,20.2127731192652
"949",40,18,35.28,-35.28,70.56,2.02269092003676,-2.02269092003676,4.04538184007352,45.2508609938851,25.3091390061149,19.9417219877702,-25.3091390061149,-45.2508609938851,19.9417219877702
"950",41,18,35.28,-35.28,70.56,2.02107539030627,-2.02107539030627,4.04215078061255,45.1206484675891,25.4393515324109,19.6812969351782,-25.4393515324109,-45.1206484675891,19.6812969351782
"951",42,18,35.28,-35.28,70.56,2.01954097044138,-2.01954097044138,4.03908194088275,44.9954105013573,25.5645894986427,19.4308210027147,-25.5645894986427,-44.9954105013573,19.4308210027147
"952",43,18,35.28,-35.28,70.56,2.01808170281844,-2.01808170281844,4.03616340563689,44.8748380671425,25.6851619328575,19.1896761342851,-25.6851619328575,-44.8748380671425,19.1896761342851
"953",44,18,35.28,-35.28,70.56,2.01669219922782,-2.01669219922782,4.03338439845565,44.7586483722945,25.8013516277055,18.9572967445889,-25.8013516277055,-44.7586483722945,18.9572967445889
"954",45,18,35.28,-35.28,70.56,2.01536757444376,-2.01536757444376,4.03073514888753,44.6465820627686,25.9134179372314,18.7331641255371,-25.9134179372314,-44.6465820627686,18.7331641255371
"955",46,18,35.28,-35.28,70.56,2.01410338888085,-2.01410338888085,4.02820677776169,44.538400782404,26.021599217596,18.516801564808,-26.021599217596,-44.538400782404,18.516801564808
"956",47,18,35.28,-35.28,70.56,2.01289559891943,-2.01289559891943,4.02579119783886,44.4338850358962,26.1261149641038,18.3077700717924,-26.1261149641038,-44.4338850358962,18.3077700717924
"957",48,18,35.28,-35.28,70.56,2.01174051372977,-2.01174051372977,4.02348102745953,44.3328323117839,26.2271676882161,18.1056646235679,-26.2271676882161,-44.3328323117839,18.1056646235679
"958",49,18,35.28,-35.28,70.56,2.01063475762423,-2.01063475762423,4.02126951524846,44.2350554288634,26.3249445711366,17.9101108577268,-26.3249445711366,-44.2350554288634,17.9101108577268
"959",50,18,35.28,-35.28,70.56,2.00957523712924,-2.00957523712924,4.01915047425848,44.1403810752585,26.4196189247415,17.7207621505169,-26.4196189247415,-44.1403810752585,17.7207621505169
"960",51,18,35.28,-35.28,70.56,2.00855911210076,-2.00855911210076,4.01711822420152,44.048648514164,26.511351485836,17.5372970283281,-26.511351485836,-44.048648514164,17.5372970283281
"961",52,18,35.28,-35.28,70.56,2.00758377031584,-2.00758377031584,4.01516754063167,43.9597084342427,26.6002915657573,17.3594168684855,-26.6002915657573,-43.9597084342427,17.3594168684855
"962",53,18,35.28,-35.28,70.56,2.00664680506169,-2.00664680506169,4.01329361012338,43.8734219259443,26.6865780740557,17.1868438518885,-26.6865780740557,-43.8734219259443,17.1868438518885
"963",54,18,35.28,-35.28,70.56,2.00574599531787,-2.00574599531787,4.01149199063574,43.7896595677622,26.7703404322378,17.0193191355243,-26.7703404322378,-43.7896595677622,17.0193191355243
"964",55,18,35.28,-35.28,70.56,2.00487928818806,-2.00487928818806,4.00975857637611,43.7083006087388,26.8516993912612,16.8566012174776,-26.8516993912612,-43.7083006087388,16.8566012174776
"965",56,18,35.28,-35.28,70.56,2.00404478328915,-2.00404478328915,4.00808956657829,43.6292322354604,26.9307677645396,16.6984644709208,-26.9307677645396,-43.6292322354604,16.6984644709208
"966",57,18,35.28,-35.28,70.56,2.00324071884787,-2.00324071884787,4.00648143769574,43.5523489134098,27.0076510865902,16.5446978268195,-27.0076510865902,-43.5523489134098,16.5446978268195
"967",58,18,35.28,-35.28,70.56,2.00246545929101,-2.00246545929101,4.00493091858201,43.4775517939234,27.0824482060767,16.3951035878467,-27.0824482060767,-43.4775517939234,16.3951035878467
"968",59,18,35.28,-35.28,70.56,2.00171748414524,-2.00171748414524,4.00343496829047,43.4047481791645,27.1552518208355,16.2494963583291,-27.1552518208355,-43.4047481791645,16.2494963583291
"969",60,18,35.28,-35.28,70.56,2.00099537808827,-2.00099537808827,4.00199075617653,43.3338510385229,27.2261489614771,16.1077020770457,-27.2261489614771,-43.3338510385229,16.1077020770457
"970",10,19,37.24,-37.24,74.48,2.2621571627982,-2.2621571627982,4.52431432559641,60.7816556270428,13.6983443729572,47.0833112540856,-13.6983443729572,-60.7816556270428,47.0833112540856
"971",11,19,37.24,-37.24,74.48,2.22813885198627,-2.22813885198627,4.45627770397255,59.3485437443626,15.1314562556374,44.2170874887253,-15.1314562556374,-59.3485437443626,44.2170874887253
"972",12,19,37.24,-37.24,74.48,2.20098516009164,-2.20098516009164,4.40197032018328,58.1493590208706,16.3306409791294,41.8187180417411,-16.3306409791294,-58.1493590208706,41.8187180417411
"973",13,19,37.24,-37.24,74.48,2.17881282966723,-2.17881282966723,4.35762565933446,57.1266887263827,17.3533112736173,39.7733774527654,-17.3533112736173,-57.1266887263827,39.7733774527654
"974",14,19,37.24,-37.24,74.48,2.16036865646279,-2.16036865646279,4.32073731292558,56.2410708881828,18.2389291118172,38.0021417763656,-18.2389291118172,-56.2410708881828,38.0021417763656
"975",15,19,37.24,-37.24,74.48,2.1447866879178,-2.1447866879178,4.28957337583561,55.4643775593992,19.0156224406008,36.4487551187984,-19.0156224406008,-55.4643775593992,36.4487551187984
"976",16,19,37.24,-37.24,74.48,2.13144954555978,-2.13144954555978,4.26289909111955,54.7759498067258,19.7040501932742,35.0718996134517,-19.7040501932742,-54.7759498067258,35.0718996134517
"977",17,19,37.24,-37.24,74.48,2.11990529922125,-2.11990529922125,4.23981059844251,54.1602286719923,20.3197713280077,33.8404573439846,-20.3197713280077,-54.1602286719923,33.8404573439846
"978",18,19,37.24,-37.24,74.48,2.10981557783332,-2.10981557783332,4.21963115566663,53.6052434540451,20.8747565459549,32.7304869080902,-20.8747565459549,-53.6052434540451,32.7304869080902
"979",19,19,37.24,-37.24,74.48,2.10092204024104,-2.10092204024104,4.20184408048208,53.1016135652311,21.3783864347689,31.7232271304621,-21.3783864347689,-53.1016135652311,31.7232271304621
"980",20,19,37.24,-37.24,74.48,2.09302405440831,-2.09302405440831,4.18604810881662,52.6418698812763,21.8381301187237,30.8037397625527,-21.8381301187237,-52.6418698812763,30.8037397625527
"981",21,19,37.24,-37.24,74.48,2.08596344726586,-2.08596344726586,4.17192689453173,52.2199814261847,22.2600185738153,29.9599628523694,-22.2600185738153,-52.2199814261847,29.9599628523694
"982",22,19,37.24,-37.24,74.48,2.07961384472768,-2.07961384472768,4.15922768945536,51.8310178221012,22.6489821778988,29.1820356442024,-22.6489821778988,-51.8310178221012,29.1820356442024
"983",23,19,37.24,-37.24,74.48,2.07387306790403,-2.07387306790403,4.14774613580805,51.47090377286,23.00909622714,28.4618075457199,-23.00909622714,-51.47090377286,28.4618075457199
"984",24,19,37.24,-37.24,74.48,2.06865761041905,-2.06865761041905,4.1373152208381,51.1362373306644,23.3437626693356,27.7924746613289,-23.3437626693356,-51.1362373306644,27.7924746613289
"985",25,19,37.24,-37.24,74.48,2.06389856162803,-2.06389856162803,4.12779712325605,50.8241532475507,23.6558467524494,27.1683064951013,-23.6558467524494,-50.8241532475507,27.1683064951013
"986",26,19,37.24,-37.24,74.48,2.0595385527533,-2.0595385527533,4.1190771055066,50.5322187640424,23.9477812359576,26.5844375280847,-23.9477812359576,-50.5322187640424,26.5844375280847
"987",27,19,37.24,-37.24,74.48,2.05552943864287,-2.05552943864287,4.11105887728575,50.2583531114049,24.2216468885951,26.0367062228097,-24.2216468885951,-50.2583531114049,26.0367062228097
"988",28,19,37.24,-37.24,74.48,2.05183051648029,-2.05183051648029,4.10366103296057,50.0007646032024,24.4792353967976,25.5215292064048,-24.4792353967976,-50.0007646032024,25.5215292064048
"989",29,19,37.24,-37.24,74.48,2.04840714179524,-2.04840714179524,4.09681428359049,49.7579009470687,24.7220990529313,25.0358018941373,-24.7220990529313,-49.7579009470687,25.0358018941373
"990",30,19,37.24,-37.24,74.48,2.0452296421327,-2.0452296421327,4.09045928426541,49.5284096137378,24.9515903862622,24.5768192274756,-24.9515903862622,-49.5284096137378,24.5768192274756
"991",31,19,37.24,-37.24,74.48,2.04227245630124,-2.04227245630124,4.08454491260248,49.3111059425782,25.1688940574218,24.1422118851563,-25.1688940574218,-49.3111059425782,24.1422118851563
"992",32,19,37.24,-37.24,74.48,2.03951344639641,-2.03951344639641,4.07902689279282,49.1049472596389,25.3750527403611,23.7298945192778,-25.3750527403611,-49.1049472596389,23.7298945192778
